"id","likesCount","ownerUsername","postUrl","replies/0/id","replies/0/likesCount","replies/0/ownerUsername","replies/0/text","replies/0/timestamp","replies/1/id","replies/1/likesCount","replies/1/ownerUsername","replies/1/text","replies/1/timestamp","replies/2/id","replies/2/likesCount","replies/2/ownerUsername","replies/2/text","replies/2/timestamp","repliesCount","text","timestamp"
"18176183014190706","0","kowsi_cutty","https://www.instagram.com/p/CG-Q44eJKkX/","18187608799129733","0","beminimalist__","@kowsi_cutty Hey, would love to help here

You are already using the right product

Alpha Arbutin 2% + Hyaluronic Acid 1% inhibits melanin production without affecting cell viability & will help in reducing acne marks, dark spots, pigmentation, and fixes uneven skin tone 

However, Vitamin C is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types 

You can surely try this :)","2021-06-19T04:26:32.000Z",,,,,,,,,,,"1","I have already using for alpha arbutin can I use vitamin c  serum also and I am pigmentation skin","2021-06-18T13:44:33.000Z"
"17894965727137979","0","aleenafatima14","https://www.instagram.com/p/CG-Q44eJKkX/","18234503533005933","0","beminimalist__","@aleenafatima14 Hey, apologies for the delay in response, we have reverted you over DM, request you to kindly share the required information so that we can assist better","2021-06-20T05:35:25.000Z",,,,,,,,,,,"1","Could you please check your dm","2021-06-19T13:47:39.000Z"
"17856593093582854","0","mitalisahasaha","https://www.instagram.com/p/CG-Q44eJKkX/","18149925946165233","2","beminimalist__","@mitalisahasaha Hey, Would love to help you out with a skincare routine 

AM : Vitamin C > Niacinamide

 PM : Niacinamide

 

 Please note the below points before you start following this routine : 

 *Do a patch test before using the product

 *Keep 3-5 mins gap while layering the products

 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn

 *Apply all actives on dry skin & use only 2-3 drops of serum for application

 *Below is the general layering practice one should follow while incorporating skincare actives in your routine

 

 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)

 PM : Cleanse > Tone > Skincare Actives > Moisturizer

Hope this helps!😊","2021-06-20T05:29:20.000Z","17906267998872746","0","mitalisahasaha","@beminimalist__ thanks❤️","2021-06-21T14:57:55.000Z","17873623391389930","0","beminimalist__","@mitalisahasaha Most welcome :)","2021-06-22T04:37:16.000Z","3","Can I use this serum with NIACINAMIDE...?","2021-06-19T18:59:11.000Z"
"18184691539113526","1","swarika02","https://www.instagram.com/p/CG-Q44eJKkX/","18118405405230744","0","beminimalist__","@swarika02 Hey, yes, no need to worry, it will work for your skin type.","2021-07-03T07:28:46.000Z",,,,,,,,,,,"1","I have an combination oily skin it's react with weather. Today I ordered vitamin c serum hope it is work for me ??","2021-07-02T19:57:15.000Z"
"17860009919576541","0","tabrezakhazi","https://www.instagram.com/p/CG-Q44eJKkX/","17864364125541622","1","beminimalist__","Hey @tabrezakhazi we would love to help you here sharing regime :-

""AM : Vitamin C
 PM : Salicylic Acid
 PM : Moisturizer
 
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product(s) also note that the multiple PM routines shared above are to be used on separate nights, please do not overlap these routines
 *Use Salicylic Acid on alternate days & gradually increase the frequency to daily & if you have sensitive skin, use Salicylic Acid only 2-3 times a week
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer"" 

Hope this helps :)","2021-07-08T10:12:42.000Z","17857617419535726","0","tabrezakhazi","@beminimalist__ thank you so much.. hoping to see results ❤️","2021-07-08T11:19:13.000Z","17897857349138002","1","beminimalist__","@tabrezakhazi  You’re welcome. Happy to help! Also stay assured our products will not disappoint you ❤️","2021-07-09T08:01:01.000Z","3","I have bought salicylic acid and vitamin C can u guide me how to use both","2021-07-08T04:13:41.000Z"
"17905083931924944","0","exquisite_earlin","https://www.instagram.com/p/CG-Q44eJKkX/","17913034075800636","0","beminimalist__","@earljo426 Hey, Vitamin C (Ethyl Ascorbic Acid) 10% + Acetyl Glucosamine 1% will cost you INR 695. The product is available on https://beminimalist.co/. You can choose the product of your choice from website itself. Let us know, if you wish to consult anything about the product or about your skin. We will be happy to assist you. Please feel free to DM us. ❤️❤️","2021-07-12T11:30:33.000Z",,,,,,,,,,,"1","Pp","2021-07-12T10:32:39.000Z"
"18126314104212373","0","nayna01707","https://www.instagram.com/p/CG-Q44eJKkX/","18094568869256489","0","beminimalist__","Hey @nayna0733 We are sorry to hear that please accept our sincere apologies please be assured we are there for your help we request you to please send us a DM with details of your application process so that we can understand and assist you accordingly","2021-07-15T05:26:21.000Z",,,,,,,,,,,"1","After using this I got bumps 😢","2021-07-14T15:20:27.000Z"
"18154483579166715","0","its_augusttt","https://www.instagram.com/p/CG-Q44eJKkX/","17894642966113972","1","beminimalist__","@prami_the_frozen_fire Hey, would love to help here

Yes, we suggest you to use this after cleansing and toning, however, using toner is not a mandatory step, ""AM : Vitamin C
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-07-23T06:08:48.000Z",,,,,,,,,,,"1","Can I use vitamin c serum on my directly cleansed face. Mine is oily acne prone to skin.","2021-07-23T03:12:07.000Z"
"17894961044110729","0","palak_arora1","https://www.instagram.com/p/CG-Q44eJKkX/","17914015078822028","1","beminimalist__","Hey @palak_arora1 We would love to share regime :-

""AM : Vitamin C > Alpha Arbutin
 PM : Alpha Arbutin 
 PM : Retinol 0.3% + Q10
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product(s) also note that the multiple PM routines shared above are to be used on separate nights, please do not overlap these routines
 *Use  Retinol 0.3% + Q10 twice a week & gradually increase the frequency
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer"" 

Hope this helps :)","2021-07-25T07:36:53.000Z","17974422679408554","0","palak_arora1","@beminimalist__ thank you for the revert please confirm if I can use vitamin C and alpha arbutin daily?","2021-07-25T07:39:45.000Z","17937294625568620","0","beminimalist__","@palak_arora1 Your Most Welcome and Yes you can use Alpha Arbutin and Vitamin C daily","2021-07-25T13:22:31.000Z","3","Hi I have purchased retinol, alpha and vitamin c serums please suggest a right way to use it as I’ll be using these for the first time?","2021-07-24T19:05:11.000Z"
"17887706918257315","0","dr.haritha_ramamurthy","https://www.instagram.com/p/CG-Q44eJKkX/","17927400112661330","0","beminimalist__","@dr.haritha_ramamurthy Hey, Here is the skincare routine you should follow: 

AM : Vitamin C

 

 Please note the below points before you start following this routine : 

 *Do a patch test before using the product

 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn

 *Apply all actives on dry skin & use only 2-3 drops of serum for application

 *Below is the general layering practice one should follow while incorporating skincare actives in your routine

 

 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)

 PM : Cleanse > Tone > Skincare Actives > Moisturizer","2021-07-28T05:26:19.000Z",,,,,,,,,,,"1","Hi, I have purchased vitamin c serum.. can you tell me how to use it.. mine is acne prone skin","2021-07-27T14:17:41.000Z"
"17903647331146020","0","shuchi_jain_369","https://www.instagram.com/p/CG-Q44eJKkX/","17981322409392733","0","beminimalist__","@shuchi_jain_369 Hey, apologies, no we don't have 20% Vitamin C, You can try our Vitamin C (Ethyl Ascorbic Acid) 10% + Acetyl Glucosamine 1% is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types","2021-08-23T13:05:55.000Z",,,,,,,,,,,"1","Do u have 20% vitamin c serum","2021-08-23T11:40:12.000Z"
"18106340506268073","0","ishi._.ka","https://www.instagram.com/p/CG-Q44eJKkX/","17869727066602263","0","beminimalist__","Hey @ishi._.ka Yes, It is a beginner friendly product you can use it as our Vitamin C is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types","2021-10-16T11:04:49.000Z",,,,,,,,,,,"1","Hey I'm a beginner to chemical products. Since it has 10%  acid, can i use it?","2021-10-16T10:56:12.000Z"
"17883744635469382","0","shree__sahu___","https://www.instagram.com/p/CG-Q44eJKkX/","17925367654787144","0","beminimalist__","Hey @shree__sahu___ Price of the product is INR.695/-","2021-10-18T11:56:19.000Z",,,,,,,,,,,"1","Pp","2021-10-18T07:55:02.000Z"
"17901455330255889","0","rukaiya_128","https://www.instagram.com/p/CG-Q44eJKkX/","17948734384587463","0","beminimalist__","Hey @rukaiya_128 Please connect with us over DM and share the images of the product and the colour so that we can check and help.","2021-11-23T04:56:58.000Z",,,,,,,,,,,"1","Hello, I wanna know is the colour of the serum...I ordered vit c  serum from Flipkart and received 2 days ago ...but I found the colour is light yellowish brown kind...is it okay or oxidised?","2021-11-22T17:09:52.000Z"
"17938241641739178","0","anudevisrirao","https://www.instagram.com/p/CG-Q44eJKkX/","17959945156520989","0","beminimalist__","Hey @anudevisrirao Please visit https://beminimalist.co/collections/all to place an order. We are also available on Amazon.in, Amazon.ae, Flipkart, Nykaa, Myntra, Maccaron, Purplle, Pharmeasy, 1 Mg, Foxy, Tata Cliq, Vanity Wagon, and Lazada.com are our official channel partners.","2021-12-08T05:58:45.000Z",,,,,,,,,,,"1","how to order...?","2021-12-07T13:43:04.000Z"
"17939301710174413","0","_zubii_09","https://www.instagram.com/p/CG-Q44eJKkX/","17949307558970566","0","beminimalist__","@_zubii_09 Hey, �here is the skincare routine you should follow: �
""AM : Vitamin C
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2022-06-23T06:07:20.000Z",,,,,,,,,,,"1","Hey I purchased this product and pilgrims 25%AHA 2% BHA 5%PHA Peeling solution so how shld i use it","2022-06-22T11:33:06.000Z"
"18003016696310007","0","late_bloomer07","https://www.instagram.com/p/CLJ8PI9Jt8C/","17871614528429688","0","beminimalist__","@late_bloomer07 Hey, would love to help here, please let us know which mask are you taking about and is it sheet based over DM so that we can help further?","2021-06-16T04:38:46.000Z","17899974101024861","0","late_bloomer07","@beminimalist__ Klairs Vitamin E mask and Minimalist vitamin C serum","2021-06-16T06:44:40.000Z","17875020932359378","0","beminimalist__","@late_bloomer07 Yes, you can use this, just keep a gap of 4 hours between them :)","2021-06-16T08:01:57.000Z","3","Can I use vitamin c serum with vitamin E mask?","2021-06-15T15:30:59.000Z"
"17928405655607099","0","exquisite_earlin","https://www.instagram.com/p/CLJ8PI9Jt8C/","17908461622827801","0","beminimalist__","@earljo424 Sure, we would love to help here, please share your skin concerns, skin type so that we can help further","2021-06-19T08:25:01.000Z","17932251475573672","0","exquisite_earlin","@beminimalist__ check dm","2021-06-19T08:58:38.000Z","17900346440065233","0","beminimalist__","@earljo424 We have reverted you back over DM please check and help us with the required information so that we can understand and assist","2021-06-19T10:17:06.000Z","5","Pp","2021-06-19T07:44:33.000Z"
"17901660413053847","0","monika_kenady","https://www.instagram.com/p/CLJ8PI9Jt8C/","17894425073162626","0","beminimalist__","@monika_kenady  Hey, Vitamin C will cost you INR 695 and Niacinamide 10% will cost you INR 595. The products are available on https://beminimalist.co/. You can choose the product of your choice from the website itself. Let us know if you wish to consult anything about the product or about your skin. We will be happy to assist you. Please feel free to reach us. ❤️❤️","2021-06-28T06:41:32.000Z",,,,,,,,,,,"1","Price?","2021-06-26T14:22:57.000Z"
"17911856923868547","0","rashmipadgilwar9","https://www.instagram.com/p/CLJ8PI9Jt8C/","17901552983047104","1","beminimalist__","@rashmipadgilwar9 Hey, Vitamin C is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types 

Hope this helps!😊","2021-06-29T07:16:12.000Z",,,,,,,,,,,"1","Vitamic C or alpha Arbutin for glowing skin?","2021-06-28T17:01:43.000Z"
"17847469370613352","0","shree_misra","https://www.instagram.com/p/CLJ8PI9Jt8C/",,,,,,,,,,,,,,,,"0","Why you copy @deciem ?????? Why why?","2021-06-30T13:59:04.000Z"
"17914244323767953","0","riim_makeup_artist","https://www.instagram.com/p/CLJ8PI9Jt8C/","17886867911237507","0","beminimalist__","Hey @rimpa_mondal Yes, you can use Vitamin C in AM as well as in PM however we suggest using it preferably in AM as Vitamin C is an antioxidant and it neutralizes are radicals. Ultraviolet light emitted by the sun induces free radical formation in the skin and that leads to photoaging and even cancer. Vitamin C is a great antioxidant and it protects the skin against the harmful effects of UV radiation. So it’s not only safe to use Vitamin C during the day, it, in fact, is helpful to do that. However, please note that Vitamin C is not a replacement for your sunscreen and you should always layer your Vitamin C serum with a good sunscreen when using Vitamin C during the day.","2021-07-08T13:08:05.000Z","17866580957530309","0","riim_makeup_artist","@beminimalist__ please check dm","2021-07-09T17:17:01.000Z","18176850574186762","0","beminimalist__","@rimpa_mondal We have responded you back over DM kindly check","2021-07-11T09:08:48.000Z","3","Can I use vitamin c  in PM?","2021-07-07T19:51:16.000Z"
"18161127859199826","0","khushishaikh","https://www.instagram.com/p/CLJ8PI9Jt8C/","17894620901106724","0","beminimalist__","Hey @khushishaikh Please visit https://beminimalist.co/collections/all to place an order. We are available on Amazon(India and UAE), Myntra, Nykaa, Tata Cliq, Flipkart, Maccaron & Purplle too & you can place your order from there as well","2021-07-15T09:58:37.000Z",,,,,,,,,,,"1","I want to order this..how can i","2021-07-15T05:55:14.000Z"
"17900130326127960","0","a_d_i_t_y_a_.18","https://www.instagram.com/p/CLJ8PI9Jt8C/","17848828565623611","0","beminimalist__","@a_d_i_t_y_a_.18 Hey, please let us know the dark spots are caused by acne or UV exposure?","2021-07-30T04:48:15.000Z",,,,,,,,,,,"1","Which serum best for dark spots reduction ?","2021-07-29T17:08:13.000Z"
"18232882210067107","0","shrugupta345","https://www.instagram.com/p/CLJ8PI9Jt8C/","17910594970886253","0","beminimalist__","Hey @shrugupta345 we would love to share the regime with you to follow here it is in AM  after cleansing and toning apply the Vitamin C  on dry skin than with a gap of 3-5 minutes apply  Niacinamide then again with a gap of 3-5 minutes apply moisturizer and end your regime with sunscreen and in PM follow the same regime just skip the sunscreen and Vitamin C as we suggest using Vitamin C preferably in AM regime only","2021-08-04T13:19:12.000Z",,,,,,,,,,,"1","I want to layer vit c amd niacinamide together in AM routine how should i use ot","2021-08-04T13:12:11.000Z"
"18084995923287541","0","asadhuuu","https://www.instagram.com/p/CLJ8PI9Jt8C/","17946577717500025","1","beminimalist__","Hey @asadhuuu Thank you for purchasing with us ❤️we would love to share the regime with you to follow here it is in AM  after cleansing and toning apply the Vitamin C  on dry skin than with a gap of 3-5 minutes apply  Niacinamide then again with a gap of 3-5 minutes apply moisturizer and end your regime with sunscreen and in PM follow the same regime just skip the sunscreen and Vitamin C as we suggest using Vitamin C preferably in AM regime only.","2021-08-20T12:44:27.000Z",,,,,,,,,,,"1","Hey I have purchased the niciamide +zinc one in black bottle and vit c serum . And I apply niciamide during the day every alt day and vit C during night every alt day. Can you please tell me the correct way to use","2021-08-20T08:55:54.000Z"
"17903059820051209","0","asadhuuu","https://www.instagram.com/p/CLJ8PI9Jt8C/","17885847731503843","1","beminimalist__","Hey @asadhuuu There is no any difference in the product its just we have changed the packaging of the product earlier it use to come in Transparent bottle and now it comes in black bottle current one  has UV protected packaging, so it is safe from water and light.","2021-08-20T12:48:09.000Z",,,,,,,,,,,"1","What's the difference between the two niciamide the black bottle one and the transparent one","2021-08-20T08:56:29.000Z"
"17890199585417617","0","singhinini","https://www.instagram.com/p/CLJ8PI9Jt8C/","17944272496566672","0","beminimalist__","@singhinini  Hey, Vitamin C will cost you INR 695 and Niacinamide 10% will cost you INR 595. The products are available on https://beminimalist.co/. You can choose the product of your choice from the website itself. Let us know if you wish to consult anything about the product or about your skin. We will be happy to assist you. Please feel free to reach us. ❤️❤️","2021-09-23T05:30:28.000Z",,,,,,,,,,,"1","2 price ?","2021-09-22T20:06:40.000Z"
"18131937457225960","0","dipika7069","https://www.instagram.com/p/CLJ8PI9Jt8C/","17890574444404184","0","beminimalist__","Hey @dipika7069 Price of Vitamin C is INR.695/- and Niacinamide costs.INR595/-","2021-09-25T13:14:54.000Z",,,,,,,,,,,"1","Pp","2021-09-25T08:07:12.000Z"
"17933777365825080","0","barnalisaha536","https://www.instagram.com/p/CLJ8PI9Jt8C/","18262658716001509","0","beminimalist__","Hey @barnalisaha536 We suggest using Vitamin C preferably in AM regime as Vitamin C is an antioxidant and it neutralizes are radicals. Ultraviolet light emitted by the sun induces free radical formation in the skin and that leads to photoaging and even cancer. Vitamin C is a great antioxidant and it protects the skin against the harmful effects of UV radiation. So it’s not only safe to use Vitamin C during the day, it, in fact, is helpful to do that. However, please note that Vitamin C is not a replacement for your sunscreen and you should always layer your Vitamin C serum with a good sunscreen when using Vitamin C during the day. 

However if you wish you can use it in PM as well. Here is the regime:-

""AM : Vitamin C > Niacinamide
 PM : Niacinamide
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-11-27T04:52:30.000Z",,,,,,,,,,,"1","Can I use both the serums one after the other at night before bed? If yes then which one to apply first and how much to apply ?","2021-11-26T17:05:39.000Z"
"17955701623555827","0","iinfinite_soul","https://www.instagram.com/p/CLJ8PI9Jt8C/","17873370992613112","1","beminimalist__","@iinfinite_soul Hey, �we recommend using Niacinamide twice a day in both AM/PM but if you wish you can use it only at night too! 

�Here is the skincare routine you should follow: 

""AM : Vitamin C > Niacinamide
 PM : Niacinamide
 
  Please note the below points before you start following this routine : 
 *Do a patch test before using the product
 *Keep 3-5 mins gap while layering the products
 *Always wear a broad-spectrum sunscreen SPF 30 or above during the day as your skin becomes more susceptible to sunburn
 *Apply all actives on dry skin & use only 2-3 drops of serum for application
 *Below is the general layering practice one should follow while incorporating skincare actives in your routine
 
 AM : Cleanse > Tone > Skincare Actives > Moisturizer > Sunscreen (SPF30 or above)
 PM : Cleanse > Tone > Skincare Actives > Moisturizer""","2021-11-29T06:02:14.000Z",,,,,,,,,,,"1","Can we use one in AM routine and another one in PM routine?","2021-11-29T03:29:16.000Z"
"17938632830058858","0","rutuja__khatavkar","https://www.instagram.com/p/CLJ8PI9Jt8C/","17967497224600527","0","beminimalist__","@rutuja__khatavkar Hey, for pores, our primary product is Salicylic Acid as it penetrates the pore lining, and scoops out the dirt, debris, and sebum(excess oil). It is a mild exfoliator that also helps in clearing dead skin cells & reducing the pore size. 

For uneven skin tone, use Niacinamide 5%. Formulated with 5% concentration of pure Niacinamide that is lab tested to inhibit melanin synthesis to delivering even skin tone. While Niacinamide influences the barrier effects, Hyaluronic further seals the moisture inside so your skin remains hydrated for long","2022-04-20T05:01:05.000Z",,,,,,,,,,,"1","Hey! I have dry skin ,large pores and uneven skin tone. Can I use this combination of vitamin C and niacinamide?","2022-04-19T12:17:06.000Z"
"18022222189347711","0","pragati.saraswat89","https://www.instagram.com/p/COSrWFbJn9X/","17936378083891144","0","beminimalist__","Hey @pragati.saraswat89 Yes, it is safe to use during lactation.","2022-01-13T04:41:22.000Z",,,,,,,,,,,"1","Can a breastfeeding mom use this product ?","2022-01-12T10:21:40.000Z"
"17941961074750122","0","rukhsar.12_","https://www.instagram.com/p/COSrWFbJn9X/","17845186295713306","0","beminimalist__","@rukhsar.12_ Hey, yes our hair serum will help you here. Hair Growth Actives 18% is a powerful hair growth serum formulated with 5 proven ingredients (Capixyl, Redensyl, Procapil, Anagain, and Baicapil) in a high concentration of 18%. A potent combination of peptides & extracts for fuller, thicker hair.","2022-01-17T09:37:04.000Z",,,,,,,,,,,"1","Hey i have pcos n i m suffering from major hair loss ,balding n thinning will it help me?","2022-01-15T04:44:38.000Z"
"18077680591290429","2","secretfor_beauty","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","Pp","2022-01-17T18:37:29.000Z"
"17904741203322555","0","ca_mustafa_bohra_","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","Will it truely grow new hair and help to strengthen hairs??","2022-01-20T16:18:22.000Z"
"17942656852865496","0","dil_se_panno_tak","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","I bought it and let's hope will get good results 🤞","2022-02-26T12:24:04.000Z"
"17956609216594355","0","mahek_arawkarcute","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","How to use this","2022-02-28T17:19:01.000Z"
"17931955922019129","0","seemabijoor","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","My husband has been using this product for over 9months with good visible results. Would like to know, can he continue to use it? How long? And does he keep using this serum for like ever? Kindly respond. Thanks","2022-02-28T17:35:08.000Z"
"17922322505323323","0","nvr_old_enough","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","How to use can we add few drops to regular hair oil??? Or like how","2022-03-10T08:28:45.000Z"
"18086560303289846","1","jenny_janani","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","@beminimalist__ can this serum be applied on oiled scalp?","2022-03-21T10:18:11.000Z"
"17859164687681729","3","ammuramely","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","Is this safe for children 6 years old","2022-03-22T14:40:53.000Z"
"17912693594445683","0","930t973k","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","Can this be used with a derma roller?","2022-03-31T15:01:46.000Z"
"18286585735059003","0","karanveer_godara","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","Can i get results if i use it only 3 times a week?@beminimalist__","2022-04-03T07:13:33.000Z"
"18163905340211154","2","ughitsseshh","https://www.instagram.com/p/COSrWFbJn9X/","18001294030426407","0","ughitsseshh","@ughitsseshh @beminimalist__ please reply","2022-04-26T02:15:29.000Z",,,,,,,,,,,"1","This has increased my hair fall x10 times. Idk what to do now","2022-04-23T18:05:03.000Z"
"17928449219221856","0","ughitsseshh","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","@beminimalist__","2022-04-26T02:15:36.000Z"
"18292422607021986","0","ughitsseshh","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","This caused more hair fall @beminimalist__","2022-04-26T02:16:09.000Z"
"18090679528291366","0","pixielove4evr","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","@beminimalist__  can I use it every night and wash it after 2-3 days ?","2022-05-11T08:14:33.000Z"
"17945658371078580","0","fattyhmz","https://www.instagram.com/p/COSrWFbJn9X/",,,,,,,,,,,,,,,,"0","can we use ds product during pregnancy ???","2022-06-28T14:24:03.000Z"
"17906462399627781","1","shravani10_","https://www.instagram.com/p/COSrWFbJn9X/","17936495561352076","1","beminimalist__","Yes, the recommended age for using Hair Growth Actives 18%  is 18 years and above.","2022-08-12T05:20:28.000Z",,,,,,,,,,,"1","Hey ,can a 19 year old use this hair serum???","2022-08-11T16:57:50.000Z"
"17932342799386071","0","shivangikanungo","https://www.instagram.com/p/COSrWFbJn9X/","17932264037402110","1","beminimalist__","Sure you can😊.","2022-08-23T05:54:11.000Z","17932103582299259","0","shivangikanungo","@beminimalist__ thank you so much 😊","2022-08-23T08:22:19.000Z",,,,,,"2","@beminimalist__  can we apply hair oil next day before washing hair, after using this at night ?
Please answer 🙏🏻","2022-08-23T05:50:18.000Z"
"18223405468196007","0","sakima_khan0","https://www.instagram.com/p/COSrWFbJn9X/","18006638446465476","1","beminimalist__","Our team has reverted you on DM. Please help us with the required information so that we can help you accordingly😊","2022-09-15T09:14:24.000Z",,,,,,,,,,,"1","Yesterday i ordered it and paid 595 but my order was not confirmed. Is this some kind of joke?","2022-09-14T15:52:40.000Z"
"18045372673367715","0","juliet.shona","https://www.instagram.com/p/COSrWFbJn9X/","17970852640863640","0","beminimalist__","No, we suggest to finish the routine with minoxidil and then switch to our product.","2022-10-03T09:07:41.000Z",,,,,,,,,,,"1","Can I use it while I am using minoxidil??","2022-10-02T06:24:48.000Z"
"17907179599699595","0","_zee_memon","https://www.instagram.com/p/CIqTdSOFGIS/","17870105813300263","0","beminimalist__","@_zee_memon, for acne, you should go with our salicylic acid. Salicylic Acid penetrates the pore lining and scoops out the dirt, debris, and sebum. It is a mild exfoliator hence, which also helps in clearing dead skin cells. It helps in preventing acne, reduce the pore size & also helps to dissolve blackheads and whiteheads as well. It will cost you INR 545.","2021-03-10T10:56:52.000Z","17885437382088430","0","_zee_memon","@beminimalist__ how to order?","2021-03-10T12:14:38.000Z","18131754874195835","0","beminimalist__","@_zee_memon, The products are available on https://beminimalist.co/. You can choose the product of your choice from the website itself. Let us know if you wish to consult anything about the product or about your skin. We will be happy to assist you. Please feel free to reach us. ❤️❤️","2021-03-10T12:45:15.000Z","5","Price?","2021-03-10T06:50:43.000Z"
"18077692642260990","0","faiz_khan87700","https://www.instagram.com/p/CIqTdSOFGIS/","17877252245260900","0","beminimalist__","Hey @faiz_khan87700, if you're looking for a product for your skin brightening and glowing, you should try our Vitamin C. Vitamin C is a glow boosting daily serum that brightens & tones sun damaged & dull skin with dark spots & works well with all skin types.","2021-03-27T07:15:06.000Z",,,,,,,,,,,"1","Which one is for skin brighting and glowing","2021-03-26T20:13:03.000Z"
"17985182002346262","0","sowmya._.ambati__","https://www.instagram.com/p/CIqTdSOFGIS/","17856373778498006","0","beminimalist__","Hey @_sowmya.__.ambati_, you can use any product of your choice after 24 hours or using Peel. You need not to wait for 5 days for applying other products.","2021-03-31T13:25:03.000Z",,,,,,,,,,,"1","Can we use vitc and Alpha arbutin after a chemical peel after 5 days? ...or itll cause any sensation?","2021-03-31T12:16:48.000Z"
